year,county_town,HH_num,incm_sum,incm_mean,county,town,incm_med,incm_1st,incm_3rd,incm_std,incm_cv,key,county107,town107
2015,高雄市茂林區,304,209938,691,高雄市,茂林區,602,361,885,457.07001,66.190002,高雄茂林,高雄市,茂林區
2015,高雄市茄萣區,6085,3797346,624,高雄市,茄萣區,497,323,771,540.97998,86.690002,高雄茄萣,高雄市,茄萣區
2015,高雄市路竹區,13340,10456533,784,高雄市,路竹區,580,359,946,891.31,113.71,高雄路竹,高雄市,路竹區
2015,高雄市那瑪夏區,398,285461,717,高雄市,那瑪夏區,618,390,889,517.13,72.099998,高雄那瑪夏,高雄市,那瑪夏區
2015,高雄市阿蓮區,6403,4637164,724,高雄市,阿蓮區,534,333,884,936.17999,129.27,高雄阿蓮,高雄市,阿蓮區
2015,高雄市鳥松區,12338,15276132,1238,高雄市,鳥松區,701,390,1278,5249.2202,423.95999,高雄鳥松,高雄市,鳥松區
2015,高雄市鳳山區,90175,75307665,835,高雄市,鳳山區,626,373,1059,886.95001,106.21,高雄鳳山,高雄市,鳳山區
2015,高雄市鹽埕區,6279,5956355,949,高雄市,鹽埕區,564,319,988,5893.23,621.25,高雄鹽埕,高雄市,鹽埕區
2015,高雄市鼓山區,37333,38480858,1031,高雄市,鼓山區,681,381,1223,1615.8199,156.75999,高雄鼓山,高雄市,鼓山區
2016,南投縣中寮鄉,2642,1704518,645,南投縣,中寮鄉,493,305,792,588.15997,91.169998,南投中寮,南投縣,中寮鄉
2016,南投縣仁愛鄉,1910,1264976,662,南投縣,仁愛鄉,558,346,840,484.82001,73.199997,南投仁愛,南投縣,仁愛鄉
2016,南投縣信義鄉,1964,1290764,657,南投縣,信義鄉,556,357,798,516.63,78.610001,南投信義,南投縣,信義鄉
2016,南投縣南投市,26746,21752343,813,南投縣,南投市,581,349,992,1888.4,232.19,南投南投,南投縣,南投市
2016,南投縣名間鄉,7548,5117924,678,南投縣,名間鄉,524,325,837,634.26001,93.540001,南投名間,南投縣,名間鄉
2016,南投縣國姓鄉,2819,1729181,613,南投縣,國姓鄉,480,290,746,587.56,95.790001,南投國姓,南投縣,國姓鄉
2016,南投縣埔里鎮,15430,10782623,699,南投縣,埔里鎮,515,299,874,724.63,103.69,南投埔里,南投縣,埔里鎮
2016,南投縣水里鄉,3246,2109652,650,南投縣,水里鄉,514,301,810,584.26001,89.900002,南投水里,南投縣,水里鄉
2016,南投縣竹山鎮,10853,7534554,694,南投縣,竹山鎮,532,315,864,651.15002,93.790001,南投竹山,南投縣,竹山鎮
2016,南投縣草屯鎮,23935,18865453,788,南投縣,草屯鎮,568,336,957,1188.7,150.81,南投草屯,南投縣,草屯鎮
2016,南投縣集集鎮,2118,1611627,761,南投縣,集集鎮,578,334,950,764.10999,100.42,南投集集,南投縣,集集鎮
2016,南投縣魚池鄉,2674,1890064,707,南投縣,魚池鄉,499,312,820,1628.17,230.35001,南投魚池,南投縣,魚池鄉
2016,南投縣鹿谷鄉,3212,2337820,728,南投縣,鹿谷鄉,547,337,872,780.67999,107.26,南投鹿谷,南投縣,鹿谷鄉
2016,嘉義縣中埔鄉,8127,5592906,688,嘉義縣,中埔鄉,544,332,861,591.32001,85.919998,嘉義中埔,嘉義縣,中埔鄉
2016,嘉義縣六腳鄉,4005,2860168,714,嘉義縣,六腳鄉,550,332,889,939.15997,131.50999,嘉義六腳,嘉義縣,六腳鄉
2016,嘉義縣大埔鄉,720,482256,670,嘉義縣,大埔鄉,538,334,856,551.75,82.370003,嘉義大埔,嘉義縣,大埔鄉
2016,嘉義縣大林鎮,6066,4747183,783,嘉義縣,大林鎮,581,351,973,760.35999,97.160004,嘉義大林,嘉義縣,大林鎮
2016,嘉義縣太保市,7986,6691840,838,嘉義縣,太保市,630,362,1099,813.47998,97.080002,嘉義太保,嘉義縣,太保市
2016,嘉義縣布袋鎮,4619,3256118,705,嘉義縣,布袋鎮,558,357,875,621.14001,88.110001,嘉義布袋,嘉義縣,布袋鎮
2016,嘉義縣新港鄉,5763,4472815,776,嘉義縣,新港鄉,586,352,995,811.46997,104.55,嘉義新港,嘉義縣,新港鄉
2016,嘉義縣朴子市,8853,7205280,814,嘉義縣,朴子市,614,356,1031,759.73999,93.349998,嘉義朴子,嘉義縣,朴子市
2016,嘉義市東區,31277,28780786,920,嘉義市,東區,642,370,1142,1025.63,111.46,嘉義東,嘉義市,東區
2016,嘉義縣東石鄉,3351,2169159,647,嘉義縣,東石鄉,515,318,792,598.56,92.470001,嘉義東石,嘉義縣,東石鄉
2016,嘉義縣梅山鄉,2845,2014988,708,嘉義縣,梅山鄉,562,350,873,627.03998,88.529999,嘉義梅山,嘉義縣,梅山鄉
2016,嘉義縣民雄鄉,15825,12211283,772,嘉義縣,民雄鄉,578,348,982,700.46997,90.779999,嘉義民雄,嘉義縣,民雄鄉
2016,嘉義縣水上鄉,10414,7394216,710,嘉義縣,水上鄉,552,336,894,620.87,87.440002,嘉義水上,嘉義縣,水上鄉
2016,嘉義縣溪口鄉,2493,1745123,700,嘉義縣,溪口鄉,534,327,869,661.98999,94.57,嘉義溪口,嘉義縣,溪口鄉
2016,嘉義縣番路鄉,1726,1234963,716,嘉義縣,番路鄉,539,313,862,981.53003,137.17999,嘉義番路,嘉義縣,番路鄉
2016,嘉義縣竹崎鄉,5773,3955945,685,嘉義縣,竹崎鄉,540,335,834,624.03003,91.07,嘉義竹崎,嘉義縣,竹崎鄉
2016,嘉義縣義竹鄉,3375,2376102,704,嘉義縣,義竹鄉,549,346,880,602.37,85.559998,嘉義義竹,嘉義縣,義竹鄉
2016,嘉義市西區,34315,28523894,831,嘉義市,西區,604,348,1055,837.13,100.71,嘉義西,嘉義市,西區
2016,嘉義縣阿里山鄉,623,442848,711,嘉義縣,阿里山鄉,567,369,865,593.42999,83.480003,嘉義阿里山,嘉義縣,阿里山鄉
2016,嘉義縣鹿草鄉,2779,1951038,702,嘉義縣,鹿草鄉,542,341,885,587.16998,83.629997,嘉義鹿草,嘉義縣,鹿草鄉
2016,基隆市七堵區,15797,11905753,754,基隆市,七堵區,571,361,933,697.41998,92.540001,基隆七堵,基隆市,七堵區
2016,基隆市中山區,12992,9762912,751,基隆市,中山區,577,366,944,694.95001,92.480003,基隆中山,基隆市,中山區
2016,基隆市中正區,13898,10537574,758,基隆市,中正區,571,354,933,945.07001,124.64,基隆中正,基隆市,中正區
2016,基隆市仁愛區,11701,9307328,795,基隆市,仁愛區,576,353,990,1049.3,131.92,基隆仁愛,基隆市,仁愛區
2016,基隆市信義區,15490,12557338,811,基隆市,信義區,602,369,1024,751.09003,92.650002,基隆信義,基隆市,信義區
2016,基隆市安樂區,24259,20418224,842,基隆市,安樂區,619,383,1067,1029.21,122.28,基隆安樂,基隆市,安樂區
2016,基隆市暖暖區,11068,8769359,792,基隆市,暖暖區,599,371,999,718.35999,90.669998,基隆暖暖,基隆市,暖暖區
2016,宜蘭縣三星鄉,4771,3495559,733,宜蘭縣,三星鄉,542,325,888,739.20001,100.89,宜蘭三星,宜蘭縣,三星鄉
2016,宜蘭縣五結鄉,10533,7606077,722,宜蘭縣,五結鄉,561,342,900,627.65997,86.919998,宜蘭五結,宜蘭縣,五結鄉
2016,宜蘭縣冬山鄉,14044,10382510,739,宜蘭縣,冬山鄉,560,346,912,803.54999,108.69,宜蘭冬山,宜蘭縣,冬山鄉
2016,宜蘭縣南澳鄉,1074,679359,633,宜蘭縣,南澳鄉,554,346,813,441.29999,69.769997,宜蘭南澳,宜蘭縣,南澳鄉
2016,宜蘭縣員山鄉,7135,5400632,757,宜蘭縣,員山鄉,547,336,889,1206.3101,159.37,宜蘭員山,宜蘭縣,員山鄉
2016,宜蘭縣壯圍鄉,5133,3661688,713,宜蘭縣,壯圍鄉,554,344,875,629.19,88.199997,宜蘭壯圍,宜蘭縣,壯圍鄉
2016,宜蘭縣大同鄉,681,425059,624,宜蘭縣,大同鄉,534,328,819,437.59,70.110001,宜蘭大同,宜蘭縣,大同鄉
2016,宜蘭縣宜蘭市,24561,20334332,828,宜蘭縣,宜蘭市,611,364,1049,868.07001,104.85,宜蘭宜蘭,宜蘭縣,宜蘭市
2016,宜蘭縣礁溪鄉,8369,6126040,732,宜蘭縣,礁溪鄉,560,343,898,706.73999,96.550003,宜蘭礁溪,宜蘭縣,礁溪鄉
2016,宜蘭縣羅東鎮,18737,15189084,811,宜蘭縣,羅東鎮,597,350,1006,824.42999,101.7,宜蘭羅東,宜蘭縣,羅東鎮
2016,宜蘭縣蘇澳鎮,9140,6343396,694,宜蘭縣,蘇澳鎮,555,353,848,622.01001,89.620003,宜蘭蘇澳,宜蘭縣,蘇澳鎮
2016,宜蘭縣頭城鎮,5790,4580173,791,宜蘭縣,頭城鎮,534,330,844,7429.71,939.21997,宜蘭頭城,宜蘭縣,頭城鎮
2016,屏東縣三地門鄉,1103,707930,642,屏東縣,三地門鄉,575,372,797,429.48999,66.919998,屏東三地門,屏東縣,三地門鄉
2016,屏東縣九如鄉,3786,2592534,685,屏東縣,九如鄉,552,345,875,559.65002,81.730003,屏東九如,屏東縣,九如鄉
2016,屏東縣佳冬鄉,3064,2058519,672,屏東縣,佳冬鄉,546,357,825,538.53003,80.160004,屏東佳冬,屏東縣,佳冬鄉
2016,屏東縣來義鄉,1282,793225,619,屏東縣,來義鄉,540,307,798,464.32001,75.040001,屏東來義,屏東縣,來義鄉
2016,屏東縣內埔鄉,10752,7588976,706,屏東縣,內埔鄉,564,346,910,568.40002,80.529999,屏東內埔,屏東縣,內埔鄉
2016,屏東縣南州鄉,2040,1465511,718,屏東縣,南州鄉,571,362,902,570.51001,79.410004,屏東南州,屏東縣,南州鄉
2016,屏東縣屏東市,49254,39774641,808,屏東縣,屏東市,614,363,1020,818.38,101.34,屏東屏東,屏東縣,屏東市
2016,屏東縣崁頂鄉,2668,1829598,686,屏東縣,崁頂鄉,545,340,856,568.22998,82.860001,屏東崁頂,屏東縣,崁頂鄉
2016,屏東縣恆春鎮,4830,3568379,739,屏東縣,恆春鎮,528,334,869,2006.59,271.60001,屏東恆春,屏東縣,恆春鎮
2016,屏東縣新園鄉,6504,4515986,694,屏東縣,新園鄉,546,352,867,579.29999,83.43,屏東新園,屏東縣,新園鄉
2016,屏東縣新埤鄉,1544,1020889,661,屏東縣,新埤鄉,533,334,848,517.91998,78.330002,屏東新埤,屏東縣,新埤鄉
2016,屏東縣春日鄉,645,415576,644,屏東縣,春日鄉,555,336,791,474.98999,73.720001,屏東春日,屏東縣,春日鄉
2016,屏東縣東港鎮,8838,6446672,729,屏東縣,東港鎮,554,346,905,739.84003,101.43,屏東東港,屏東縣,東港鎮
2016,屏東縣枋寮鄉,3938,2691912,684,屏東縣,枋寮鄉,549,348,867,543.53003,79.510002,屏東枋寮,屏東縣,枋寮鄉
2016,屏東縣枋山鄉,618,454021,735,屏東縣,枋山鄉,518,327,795,2083.4099,283.59,屏東枋山,屏東縣,枋山鄉
2016,屏東縣林邊鄉,3197,2254603,705,屏東縣,林邊鄉,558,346,884,742.53998,105.29,屏東林邊,屏東縣,林邊鄉
2016,屏東縣泰武鄉,784,515479,657,屏東縣,泰武鄉,584,342,843,438.84,66.739998,屏東泰武,屏東縣,泰武鄉
2016,屏東縣滿州鄉,1056,677893,642,屏東縣,滿州鄉,526,336,794,658.31,102.55,屏東滿州,屏東縣,滿州鄉
2016,屏東縣潮州鎮,11826,8936541,756,屏東縣,潮州鎮,588,346,970,678.03003,89.730003,屏東潮州,屏東縣,潮州鎮
2016,屏東縣牡丹鄉,779,541009,694,屏東縣,牡丹鄉,590,373,881,481.07001,69.269997,屏東牡丹,屏東縣,牡丹鄉
2016,屏東縣獅子鄉,682,466419,684,屏東縣,獅子鄉,612,377,849,472.48999,69.089996,屏東獅子,屏東縣,獅子鄉
2016,屏東縣琉球鄉,1735,1206541,695,屏東縣,琉球鄉,544,347,870,576.98999,82.970001,屏東琉球,屏東縣,琉球鄉
2016,屏東縣瑪家鄉,1169,770353,659,屏東縣,瑪家鄉,582,363,857,439.57999,66.709999,屏東瑪家,屏東縣,瑪家鄉
2016,屏東縣竹田鄉,3400,2410036,709,屏東縣,竹田鄉,576,346,891,639.01001,90.150002,屏東竹田,屏東縣,竹田鄉
2016,屏東縣萬丹鄉,9762,7098646,727,屏東縣,萬丹鄉,572,344,916,613.25,84.330002,屏東萬丹,屏東縣,萬丹鄉
2016,屏東縣萬巒鄉,3518,2504899,712,屏東縣,萬巒鄉,552,343,874,659.33002,92.599998,屏東萬巒,屏東縣,萬巒鄉
2016,屏東縣車城鄉,1235,786636,637,屏東縣,車城鄉,534,343,829,473.45999,74.330002,屏東車城,屏東縣,車城鄉
2016,屏東縣里港鄉,4709,3413966,725,屏東縣,里港鄉,572,345,911,815.5,112.48,屏東里港,屏東縣,里港鄉
2016,屏東縣長治鄉,6283,4829460,769,屏東縣,長治鄉,599,364,974,752.34998,97.879997,屏東長治,屏東縣,長治鄉
2016,屏東縣霧臺鄉,559,370694,663,屏東縣,霧臺鄉,577,373,838,429.67999,64.800003,屏東霧臺,屏東縣,霧臺鄉
2016,屏東縣高樹鄉,3211,2114874,659,屏東縣,高樹鄉,515,316,797,687.19,104.34,屏東高樹,屏東縣,高樹鄉
2016,屏東縣鹽埔鄉,4138,2763721,668,屏東縣,鹽埔鄉,535,336,836,555.92999,83.239998,屏東鹽埔,屏東縣,鹽埔鄉
2016,屏東縣麟洛鄉,2646,2050381,775,屏東縣,麟洛鄉,610,370,978,675.34998,87.150002,屏東麟洛,屏東縣,麟洛鄉
2016,彰化縣二林鎮,9518,6924553,728,彰化縣,二林鎮,558,344,911,644.75,88.620003,彰化二林,彰化縣,二林鎮
2016,彰化縣二水鄉,3237,2261425,699,彰化縣,二水鄉,551,347,882,604.01001,86.459999,彰化二水,彰化縣,二水鄉
2016,彰化縣伸港鄉,9238,6004547,650,彰化縣,伸港鄉,499,305,806,615.71002,94.730003,彰化伸港,彰化縣,伸港鄉
2016,彰化縣北斗鎮,7476,5624683,752,彰化縣,北斗鎮,558,329,943,839.78998,111.62,彰化北斗,彰化縣,北斗鎮
2016,彰化縣和美鎮,25414,18502319,728,彰化縣,和美鎮,527,317,880,920.90002,126.49,彰化和美,彰化縣,和美鎮
2016,彰化縣員林市,31689,27771557,876,彰化縣,員林市,587,342,986,3826.6499,436.64001,彰化員林,彰化縣,員林市
2016,彰化縣埔心鄉,8016,5475426,683,彰化縣,埔心鄉,522,319,834,650.23999,95.190002,彰化埔心,彰化縣,埔心鄉
2016,彰化縣埔鹽鄉,7155,4857898,679,彰化縣,埔鹽鄉,520,317,843,619.94,91.309998,彰化埔鹽,彰化縣,埔鹽鄉
2016,彰化縣埤頭鄉,6145,4519745,736,彰化縣,埤頭鄉,547,336,887,825.20001,112.19,彰化埤頭,彰化縣,埤頭鄉
2016,彰化縣大城鄉,2361,1600831,678,彰化縣,大城鄉,529,346,846,567.84998,83.75,彰化大城,彰化縣,大城鄉
2016,彰化縣大村鄉,8752,10501257,1200,彰化縣,大村鄉,536,325,850,21490.359,1791.0601,彰化大村,彰化縣,大村鄉
2016,彰化縣彰化市,65603,55748455,850,彰化縣,彰化市,584,333,1028,1255.22,147.71001,彰化彰化,彰化縣,彰化市
2016,彰化縣永靖鄉,8192,5700859,696,彰化縣,永靖鄉,526,319,840,687.20001,98.75,彰化永靖,彰化縣,永靖鄉
2016,彰化縣溪州鄉,5372,3831161,713,彰化縣,溪州鄉,540,328,864,741.96002,104.04,彰化溪州,彰化縣,溪州鄉
2016,彰化縣溪湖鎮,12182,8973726,737,彰化縣,溪湖鎮,557,332,918,696.28998,94.519997,彰化溪湖,彰化縣,溪湖鎮
2016,彰化縣田中鎮,9309,6825387,733,彰化縣,田中鎮,566,352,914,642.09003,87.57,彰化田中,彰化縣,田中鎮
2016,彰化縣田尾鄉,5331,3726963,699,彰化縣,田尾鄉,533,321,859,647.60999,92.629997,彰化田尾,彰化縣,田尾鄉
2016,彰化縣社頭鄉,9731,6767153,695,彰化縣,社頭鄉,525,326,845,1006.93,144.78999,彰化社頭,彰化縣,社頭鄉
2016,彰化縣福興鄉,11272,8023246,712,彰化縣,福興鄉,505,300,824,1138.26,159.92,彰化福興,彰化縣,福興鄉
2016,彰化縣秀水鄉,10114,7429035,735,彰化縣,秀水鄉,530,323,882,915.14001,124.59,彰化秀水,彰化縣,秀水鄉
2016,彰化縣竹塘鄉,2517,1789713,711,彰化縣,竹塘鄉,563,334,886,635.97998,89.440002,彰化竹塘,彰化縣,竹塘鄉
2016,彰化縣線西鄉,4214,2781703,660,彰化縣,線西鄉,497,295,815,667.03003,101.05,彰化線西,彰化縣,線西鄉
2016,彰化縣芬園鄉,5159,3402063,659,彰化縣,芬園鄉,506,310,812,623.53003,94.550003,彰化芬園,彰化縣,芬園鄉
2016,彰化縣花壇鄉,12118,8717245,719,彰化縣,花壇鄉,519,306,864,824.60999,114.63,彰化花壇,彰化縣,花壇鄉
2016,彰化縣芳苑鄉,5029,3230300,642,彰化縣,芳苑鄉,507,322,798,612.21997,95.309998,彰化芳苑,彰化縣,芳苑鄉
2016,彰化縣鹿港鎮,21881,17034500,779,彰化縣,鹿港鎮,521,308,878,2532.1201,325.25,彰化鹿港,彰化縣,鹿港鎮
2016,新北市三峽區,29037,24624789,848,新北市,三峽區,597,360,1040,1067.35,125.86,新北三峽,新北市,三峽區
2016,新北市三芝區,5803,3884509,669,新北市,三芝區,497,306,815,754.53998,112.72,新北三芝,新北市,三芝區
2016,新北市三重區,107903,88059506,816,新北市,三重區,575,357,980,1179.96,144.59,新北三重,新北市,三重區
2016,新北市中和區,124472,111788233,898,新北市,中和區,634,382,1113,1011.84,112.66,新北中和,新北市,中和區
2016,新北市五股區,22472,18194438,810,新北市,五股區,563,350,925,5531,683.14001,新北五股,新北市,五股區
2016,新北市八里區,9919,7986468,805,新北市,八里區,564,349,954,1263.34,156.89999,新北八里,新北市,八里區
2016,新北市土城區,66292,52470358,792,新北市,土城區,578,362,972,885.15997,111.83,新北土城,新北市,土城區
2016,新北市坪林區,1315,957867,728,新北市,坪林區,548,338,885,722.07001,99.129997,新北坪林,新北市,坪林區
2016,新北市平溪區,938,616181,657,新北市,平溪區,524,344,796,568.01001,86.470001,新北平溪,新北市,平溪區
2016,新北市新店區,94976,100250150,1056,新北市,新店區,666,385,1232,2697.8101,255.59,新北新店,新北市,新店區
2016,新北市新莊區,120399,101544412,843,新北市,新莊區,597,366,1027,1215.1,144.07001,新北新莊,新北市,新莊區
2016,新北市板橋區,158936,146972044,925,新北市,板橋區,629,379,1112,1436.11,155.3,新北板橋,新北市,板橋區
2016,新北市林口區,30863,35740305,1158,新北市,林口區,760,419,1427,2844.3401,245.62,新北林口,新北市,林口區
2016,新北市樹林區,52012,42925599,825,新北市,樹林區,586,360,997,1155.3199,139.99001,新北樹林,新北市,樹林區
2016,新北市永和區,68947,71167050,1032,新北市,永和區,696,392,1274,1413.01,136.89,新北永和,新北市,永和區
2016,新北市汐止區,63461,59144336,932,新北市,汐止區,636,382,1133,1155.01,123.93,新北汐止,新北市,汐止區
2016,新北市泰山區,22890,19551782,854,新北市,泰山區,626,374,1087,790.81,92.580002,新北泰山,新北市,泰山區
2016,新北市淡水區,51056,49831388,976,新北市,淡水區,649,368,1163,4742.6899,485.92001,新北淡水,新北市,淡水區
2016,新北市深坑區,6788,5767985,850,新北市,深坑區,605,372,1047,851.14001,100.17,新北深坑,新北市,深坑區
2016,新北市烏來區,1283,1007092,785,新北市,烏來區,618,385,950,877.22998,111.76,新北烏來,新北市,烏來區
2016,新北市瑞芳區,9687,6448291,666,新北市,瑞芳區,526,335,822,565.04999,84.889999,新北瑞芳,新北市,瑞芳區
2016,新北市石碇區,1615,1217490,754,新北市,石碇區,518,325,855,1266.2,167.96001,新北石碇,新北市,石碇區
2016,新北市石門區,2730,1930174,707,新北市,石門區,510,318,825,2180.03,308.34,新北石門,新北市,石門區
2016,新北市萬里區,4692,3158544,673,新北市,萬里區,508,322,812,809.21002,120.21,新北萬里,新北市,萬里區
2016,新北市蘆洲區,54052,44027615,815,新北市,蘆洲區,584,363,991,928.63,114.01,新北蘆洲,新北市,蘆洲區
2016,新北市貢寮區,2401,1578865,658,新北市,貢寮區,504,316,805,638.98999,97.169998,新北貢寮,新北市,貢寮區
2016,新北市金山區,5098,3409351,669,新北市,金山區,495,309,830,662.21002,99.019997,新北金山,新北市,金山區
2016,新北市雙溪區,1903,1405188,738,新北市,雙溪區,533,331,855,1611.59,218.25,新北雙溪,新北市,雙溪區
2016,新北市鶯歌區,23054,17078270,741,新北市,鶯歌區,556,360,904,732.19,98.839996,新北鶯歌,新北市,鶯歌區
2016,新竹縣五峰鄉,598,375760,628,新竹縣,五峰鄉,509,331,780,512.21002,81.519997,新竹五峰,新竹縣,五峰鄉
2016,新竹市北區,43411,44552027,1026,新竹市,北區,678,383,1243,1577.54,153.71001,新竹北,新竹市,北區
2016,新竹縣北埔鄉,2365,1718624,727,新竹縣,北埔鄉,559,340,907,667.87,91.910004,新竹北埔,新竹縣,北埔鄉
2016,新竹縣寶山鄉,4233,5229105,1235,新竹縣,寶山鄉,678,393,1359,1848.15,149.61,新竹寶山,新竹縣,寶山鄉
2016,新竹縣尖石鄉,1128,757175,671,新竹縣,尖石鄉,536,346,817,632.33002,94.199997,新竹尖石,新竹縣,尖石鄉
2016,新竹縣峨眉鄉,1284,943162,735,新竹縣,峨眉鄉,558,350,879,700.06,95.309998,新竹峨眉,新竹縣,峨眉鄉
2016,新竹縣新埔鎮,9498,8016265,844,新竹縣,新埔鎮,600,370,1021,1297.39,153.72,新竹新埔,新竹縣,新埔鎮
2016,新竹縣新豐鄉,15670,13416687,856,新竹縣,新豐鄉,641,398,1089,796.33002,93.010002,新竹新豐,新竹縣,新豐鄉
2016,新竹市東區,62120,96442682,1553,新竹市,東區,887,443,1889,6069.71,390.95999,新竹東,新竹市,東區
2016,新竹縣橫山鄉,3277,2377674,726,新竹縣,橫山鄉,559,349,908,657.14001,90.57,新竹橫山,新竹縣,橫山鄉
2016,新竹縣湖口鄉,22091,17582456,796,新竹縣,湖口鄉,612,385,1024,676.47998,84.989998,新竹湖口,新竹縣,湖口鄉
2016,新竹縣竹北市,53130,82250792,1548,新竹縣,竹北市,1023,499,2003,1983.02,128.09,新竹竹北,新竹縣,竹北市
2016,新竹縣竹東鎮,27895,27189184,975,新竹縣,竹東鎮,661,385,1204,1242.95,127.52,新竹竹東,新竹縣,竹東鎮
2016,新竹縣芎林鄉,5589,5178230,927,新竹縣,芎林鄉,615,375,1096,1253,135.24001,新竹芎林,新竹縣,芎林鄉
2016,新竹縣關西鎮,7373,5868565,796,新竹縣,關西鎮,580,376,956,1056.5,132.73,新竹關西,新竹縣,關西鎮
2016,新竹市香山區,22707,21750066,958,新竹市,香山區,645,381,1166,1609.47,168.03,新竹香山,新竹市,香山區
2016,桃園市中壢區,111131,102360674,921,桃園市,中壢區,669,402,1146,1002.5,108.84,桃園中壢,桃園市,中壢區
2016,桃園市八德區,52642,42249964,803,桃園市,八德區,609,383,996,750.45001,93.5,桃園八德,桃園市,八德區
2016,桃園市大園區,23129,18773437,812,桃園市,大園區,610,385,999,804.52002,99.120003,桃園大園,桃園市,大園區
2016,桃園市大溪區,22819,17871662,783,桃園市,大溪區,575,359,963,907.78998,115.91,桃園大溪,桃園市,大溪區
2016,桃園市平鎮區,61248,53362013,871,桃園市,平鎮區,642,397,1080,937.83002,107.64,桃園平鎮,桃園市,平鎮區
2016,桃園市復興區,1479,1063627,719,桃園市,復興區,572,371,897,588.98999,81.900002,桃園復興,桃園市,復興區
2016,桃園市新屋區,12326,9156422,743,桃園市,新屋區,579,373,924,720.70001,97.019997,桃園新屋,桃園市,新屋區
2016,桃園市桃園區,124789,126472306,1013,桃園市,桃園區,694,402,1238,1423.76,140.48,桃園桃園,桃園市,桃園區
2016,桃園市楊梅區,46729,39586017,847,桃園市,楊梅區,633,392,1057,916.02002,108.13,桃園楊梅,桃園市,楊梅區
2016,桃園市蘆竹區,46410,47245139,1018,桃園市,蘆竹區,722,422,1251,1285.74,126.3,桃園蘆竹,桃園市,蘆竹區
2016,桃園市觀音區,17102,12828201,750,桃園市,觀音區,592,387,947,615.69,82.080002,桃園觀音,桃園市,觀音區
2016,桃園市龍潭區,32719,28571042,873,桃園市,龍潭區,632,387,1073,952.58002,109.09,桃園龍潭,桃園市,龍潭區
2016,桃園市龜山區,43436,38403441,884,桃園市,龜山區,645,392,1096,872.37,98.669998,桃園龜山,桃園市,龜山區
2016,澎湖縣七美鄉,735,559131,761,澎湖縣,七美鄉,623,346,962,608.26001,79.959999,澎湖七美,澎湖縣,七美鄉
2016,澎湖縣望安鄉,980,762260,778,澎湖縣,望安鄉,657,375,1022,580.71997,74.660004,澎湖望安,澎湖縣,望安鄉
2016,澎湖縣湖西鄉,3275,2490996,761,澎湖縣,湖西鄉,646,385,960,562.84003,74,澎湖湖西,澎湖縣,湖西鄉
2016,澎湖縣白沙鄉,1811,1371917,758,澎湖縣,白沙鄉,639,373,958,580.95001,76.690002,澎湖白沙,澎湖縣,白沙鄉
2016,澎湖縣西嶼鄉,1387,1032379,744,澎湖縣,西嶼鄉,596,355,907,1034.42,138.97,澎湖西嶼,澎湖縣,西嶼鄉
2016,澎湖縣馬公市,16126,14246305,883,澎湖縣,馬公市,702,415,1125,1150.35,130.21001,澎湖馬公,澎湖縣,馬公市
2016,臺中市中區,4250,3854744,907,臺中市,中區,546,294,1034,1784.79,196.78,臺中中,臺中市,中區
2016,臺中市北區,40548,38146157,941,臺中市,北區,599,335,1077,5228.1001,555.72998,臺中北,臺中市,北區
2016,臺中市北屯區,75326,68758498,913,臺中市,北屯區,627,348,1128,1164.9,127.62,臺中北屯,臺中市,北屯區
2016,臺中市南區,35933,32282589,898,臺中市,南區,649,363,1149,909.22998,101.2,臺中南,臺中市,南區
2016,臺中市南屯區,47901,54934186,1147,臺中市,南屯區,733,396,1368,2892.3301,252.2,臺中南屯,臺中市,南屯區
2016,臺中市后里區,12457,8912833,715,臺中市,后里區,553,335,888,658.22998,92,臺中后里,臺中市,后里區
2016,臺中市和平區,1491,1051214,705,臺中市,和平區,532,326,832,1120.4399,158.92,臺中和平,臺中市,和平區
2016,臺中市外埔區,7635,5623163,736,臺中市,外埔區,544,337,880,1846.13,250.66,臺中外埔,臺中市,外埔區
2016,臺中市大安區,4408,3007788,682,臺中市,大安區,514,321,829,693.77002,101.67,臺中大安,臺中市,大安區
2016,臺中市大甲區,19660,15613100,794,臺中市,大甲區,544,333,910,1677.59,211.24001,臺中大甲,臺中市,大甲區
2016,臺中市大肚區,14949,10807215,723,臺中市,大肚區,549,344,892,734.66998,101.62,臺中大肚,臺中市,大肚區
2016,臺中市大里區,53726,41272824,768,臺中市,大里區,559,331,948,950.96002,123.79,臺中大里,臺中市,大里區
2016,臺中市大雅區,23979,18996072,792,臺中市,大雅區,574,348,964,898.21002,113.38,臺中大雅,臺中市,大雅區
2016,臺中市太平區,44237,32193155,728,臺中市,太平區,542,323,895,871.04999,119.69,臺中太平,臺中市,太平區
2016,臺中市新社區,4189,2897854,692,臺中市,新社區,533,319,874,616.82001,89.160004,臺中新社,臺中市,新社區
2016,臺中市東區,19833,16351904,824,臺中市,東區,564,321,984,2381.2,288.81,臺中東,臺中市,東區
2016,臺中市東勢區,10944,7614716,696,臺中市,東勢區,528,310,874,637.21997,91.580002,臺中東勢,臺中市,東勢區
2016,臺中市梧棲區,15333,11573449,755,臺中市,梧棲區,573,354,932,898.63,119.05,臺中梧棲,臺中市,梧棲區
2016,臺中市沙鹿區,23754,20212906,851,臺中市,沙鹿區,611,364,1039,1121.88,131.84,臺中沙鹿,臺中市,沙鹿區
